schema_name,table_name,column_name,ordinal_position,column_default,is_nullable,data_type,character_maximum_length,numeric_precision,numeric_scale,constraint_type,constraint_name,constraint_column,foreign_table_schema,foreign_table,foreign_column,column_description
cp,control_plane_users,created_at,13,now(),NO,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
cp,control_plane_users,updated_at,14,null,YES,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
cp,domains,id,1,gen_random_uuid(),NO,uuid,null,null,null,PRIMARY KEY,domains_pkey,id,cp,domains,id,null
cp,domains,tenant_id,2,null,NO,uuid,null,null,null,FOREIGN KEY,domains_tenant_id_fkey,tenant_id,cp,tenants,id,null
cp,domains,domain,3,null,NO,text,null,null,null,UNIQUE,domains_domain_key,domain,cp,domains,domain,null
cp,domains,is_default,4,false,NO,boolean,null,null,null,null,null,null,null,null,null,null
cp,domains,created_at,5,now(),NO,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
cp,invoices,id,1,gen_random_uuid(),NO,uuid,null,null,null,PRIMARY KEY,invoices_pkey,id,cp,invoices,id,null
cp,invoices,subscription_id,2,null,YES,uuid,null,null,null,FOREIGN KEY,invoices_subscription_id_fkey,subscription_id,cp,subscriptions,id,null
cp,invoices,tenant_id,3,null,NO,uuid,null,null,null,FOREIGN KEY,invoices_tenant_id_fkey,tenant_id,cp,tenants,id,null
cp,invoices,amount_cents,4,null,NO,integer,null,32,0,null,null,null,null,null,null,null
cp,invoices,currency,5,'BRL'::text,NO,text,null,null,null,null,null,null,null,null,null,null
cp,invoices,status,6,'open'::text,NO,text,null,null,null,null,null,null,null,null,null,null
cp,invoices,issued_at,7,null,YES,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
cp,invoices,due_at,8,null,YES,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
cp,invoices,paid_at,9,null,YES,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
cp,invoices,stripe_invoice_id,10,null,YES,text,null,null,null,null,null,null,null,null,null,null
cp,invoices,created_at,11,now(),NO,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
cp,lead_activity,id,1,gen_random_uuid(),NO,uuid,null,null,null,PRIMARY KEY,lead_activity_pkey,id,cp,lead_activity,id,null
cp,lead_activity,lead_id,2,null,NO,uuid,null,null,null,FOREIGN KEY,lead_activity_lead_id_fkey,lead_id,cp,leads,id,null
cp,lead_activity,actor_id,3,null,YES,uuid,null,null,null,null,null,null,null,null,null,null
cp,lead_activity,action,4,null,NO,text,null,null,null,null,null,null,null,null,null,null
cp,lead_activity,details,5,'{}'::jsonb,NO,jsonb,null,null,null,null,null,null,null,null,null,null
cp,lead_activity,created_at,6,now(),NO,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
cp,lead_stages,id,1,gen_random_uuid(),NO,uuid,null,null,null,PRIMARY KEY,lead_stages_pkey,id,cp,lead_stages,id,null
cp,lead_stages,tenant_id,2,null,NO,uuid,null,null,null,UNIQUE,lead_stages_tenant_id_slug_key,tenant_id,cp,lead_stages,tenant_id,null
cp,lead_stages,tenant_id,2,null,NO,uuid,null,null,null,UNIQUE,lead_stages_tenant_id_slug_key,tenant_id,cp,lead_stages,slug,null
cp,lead_stages,slug,3,null,NO,text,null,null,null,UNIQUE,lead_stages_tenant_id_slug_key,slug,cp,lead_stages,tenant_id,null
cp,lead_stages,slug,3,null,NO,text,null,null,null,UNIQUE,lead_stages_tenant_id_slug_key,slug,cp,lead_stages,slug,null
cp,lead_stages,label,4,null,NO,text,null,null,null,null,null,null,null,null,null,null
cp,lead_stages,ord,5,0,NO,smallint,null,16,0,null,null,null,null,null,null,null
cp,lead_stages,is_won,6,false,NO,boolean,null,null,null,null,null,null,null,null,null,null
cp,lead_stages,is_lost,7,false,NO,boolean,null,null,null,null,null,null,null,null,null,null
cp,lead_stages,created_at,8,now(),NO,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
cp,leads,id,1,gen_random_uuid(),NO,uuid,null,null,null,PRIMARY KEY,leads_pkey,id,cp,leads,id,null
cp,leads,organization_name,2,null,YES,text,null,null,null,null,null,null,null,null,null,null
cp,leads,email,3,null,YES,text,null,null,null,null,null,null,null,null,null,null
cp,leads,phone,4,null,YES,text,null,null,null,null,null,null,null,null,null,null
cp,leads,source,5,null,YES,text,null,null,null,null,null,null,null,null,null,null
cp,leads,stage,6,'novo'::text,YES,text,null,null,null,null,null,null,null,null,null,null
cp,leads,value_cents,7,0,YES,integer,null,32,0,null,null,null,null,null,null,null
cp,leads,owner_id,8,null,YES,uuid,null,null,null,null,null,null,null,null,null,null
cp,leads,tenant_id,9,null,YES,uuid,null,null,null,FOREIGN KEY,leads_tenant_id_fkey,tenant_id,cp,tenants,id,null
cp,leads,created_at,10,now(),NO,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
cp,leads,updated_at,11,now(),NO,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
cp,leads,utm_source,12,null,YES,text,null,null,null,null,null,null,null,null,null,null
cp,leads,utm_medium,13,null,YES,text,null,null,null,null,null,null,null,null,null,null
cp,leads,utm_campaign,14,null,YES,text,null,null,null,null,null,null,null,null,null,null
cp,leads,utm_content,15,null,YES,text,null,null,null,null,null,null,null,null,null,null
cp,leads,utm_term,16,null,YES,text,null,null,null,null,null,null,null,null,null,null
cp,leads,capture_channel,17,'web'::text,YES,text,null,null,null,null,null,null,null,null,null,null
cp,leads,consent,18,false,YES,boolean,null,null,null,null,null,null,null,null,null,null
cp,leads,page_url,19,null,YES,text,null,null,null,null,null,null,null,null,null,null
cp,leads,referrer,20,null,YES,text,null,null,null,null,null,null,null,null,null,null
cp,leads,tags,21,'{}'::text[],YES,ARRAY,null,null,null,null,null,null,null,null,null,null
cp,leads,position,22,0,YES,double precision,null,53,null,null,null,null,null,null,null,null
cp,leads,stage_id,23,null,YES,uuid,null,null,null,FOREIGN KEY,leads_stage_id_fkey,stage_id,cp,lead_stages,id,null
cp,ledger_accounts,id,1,gen_random_uuid(),NO,uuid,null,null,null,PRIMARY KEY,ledger_accounts_pkey,id,cp,ledger_accounts,id,null
cp,ledger_accounts,code,2,null,NO,text,null,null,null,UNIQUE,ledger_accounts_code_key,code,cp,ledger_accounts,code,null
cp,ledger_accounts,name,3,null,NO,text,null,null,null,null,null,null,null,null,null,null
cp,ledger_accounts,type,4,null,NO,text,null,null,null,null,null,null,null,null,null,null
cp,ledger_accounts,created_at,5,now(),NO,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
cp,ledger_entries,id,1,gen_random_uuid(),NO,uuid,null,null,null,PRIMARY KEY,ledger_entries_pkey,id,cp,ledger_entries,id,null
cp,ledger_entries,account_id,2,null,NO,uuid,null,null,null,FOREIGN KEY,ledger_entries_account_id_fkey,account_id,cp,ledger_accounts,id,null
cp,ledger_entries,tenant_id,3,null,YES,uuid,null,null,null,FOREIGN KEY,ledger_entries_tenant_id_fkey,tenant_id,cp,tenants,id,null
cp,ledger_entries,amount_cents,4,null,NO,integer,null,32,0,null,null,null,null,null,null,null
cp,ledger_entries,memo,5,null,YES,text,null,null,null,null,null,null,null,null,null,null
cp,ledger_entries,occurred_at,6,now(),NO,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
cp,ledger_entries,created_at,7,now(),NO,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
cp,modules_registry,id,1,gen_random_uuid(),NO,uuid,null,null,null,PRIMARY KEY,modules_registry_pkey,id,cp,modules_registry,id,null
cp,modules_registry,code,2,null,NO,text,null,null,null,UNIQUE,modules_registry_code_key,code,cp,modules_registry,code,null
cp,modules_registry,name,3,null,NO,text,null,null,null,null,null,null,null,null,null,null
cp,modules_registry,is_core,4,false,NO,boolean,null,null,null,null,null,null,null,null,null,null
cp,modules_registry,is_active,5,true,NO,boolean,null,null,null,null,null,null,null,null,null,null
cp,modules_registry,metadata,6,'{}'::jsonb,YES,jsonb,null,null,null,null,null,null,null,null,null,null
cp,notes,id,1,gen_random_uuid(),NO,uuid,null,null,null,PRIMARY KEY,notes_pkey,id,cp,notes,id,null
cp,notes,tenant_id,2,null,YES,uuid,null,null,null,FOREIGN KEY,notes_tenant_id_fkey,tenant_id,cp,tenants,id,null
cp,notes,entity_type,3,null,NO,text,null,null,null,null,null,null,null,null,null,null
cp,notes,entity_id,4,null,NO,uuid,null,null,null,null,null,null,null,null,null,null
cp,notes,content,5,null,NO,text,null,null,null,null,null,null,null,null,null,null
cp,notes,created_by,6,null,NO,uuid,null,null,null,null,null,null,null,null,null,null
cp,notes,created_at,7,now(),NO,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
cp,payments,id,1,gen_random_uuid(),NO,uuid,null,null,null,PRIMARY KEY,payments_pkey,id,cp,payments,id,null
cp,payments,billing_event_id,2,null,NO,uuid,null,null,null,FOREIGN KEY,payments_billing_event_fkey,billing_event_id,cp,billing_events,id,null
cp,payments,billing_event_id,2,null,NO,uuid,null,null,null,FOREIGN KEY,payments_billing_event_id_fkey,billing_event_id,cp,billing_events,id,null
cp,payments,provider,3,null,NO,text,null,null,null,null,null,null,null,null,null,null
cp,payments,provider_ref,4,null,YES,text,null,null,null,null,null,null,null,null,null,null
cp,payments,amount_cents,5,null,NO,integer,null,32,0,null,null,null,null,null,null,null
cp,payments,currency,6,'BRL'::text,NO,text,null,null,null,null,null,null,null,null,null,null
cp,payments,status,7,null,NO,text,null,null,null,null,null,null,null,null,null,null
cp,payments,payload,8,'{}'::jsonb,NO,jsonb,null,null,null,null,null,null,null,null,null,null
cp,payments,created_at,9,now(),NO,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
cp,plan_features,id,1,gen_random_uuid(),NO,uuid,null,null,null,PRIMARY KEY,plan_features_pkey,id,cp,plan_features,id,null
cp,plan_features,plan_id,2,null,NO,uuid,null,null,null,FOREIGN KEY,plan_features_plan_fkey,plan_id,cp,plans,id,null
cp,plan_features,plan_id,2,null,NO,uuid,null,null,null,UNIQUE,plan_features_plan_id_key_key,plan_id,cp,plan_features,plan_id,null
cp,plan_features,plan_id,2,null,NO,uuid,null,null,null,UNIQUE,plan_features_plan_id_key_key,plan_id,cp,plan_features,key,null
cp,plan_features,plan_id,2,null,NO,uuid,null,null,null,FOREIGN KEY,plan_features_plan_id_fkey,plan_id,cp,plans,id,null
cp,plan_features,key,3,null,NO,text,null,null,null,UNIQUE,plan_features_plan_id_key_key,key,cp,plan_features,plan_id,null
cp,plan_features,key,3,null,NO,text,null,null,null,UNIQUE,plan_features_plan_id_key_key,key,cp,plan_features,key,null
cp,plan_features,value,4,null,NO,text,null,null,null,null,null,null,null,null,null,null
cp,plans,id,1,gen_random_uuid(),NO,uuid,null,null,null,PRIMARY KEY,plans_pkey,id,cp,plans,id,null
cp,plans,code,2,null,NO,text,null,null,null,UNIQUE,plans_code_key,code,cp,plans,code,null
cp,plans,name,3,null,NO,text,null,null,null,null,null,null,null,null,null,null
cp,plans,price_cents,4,0,NO,integer,null,32,0,null,null,null,null,null,null,null
cp,plans,currency,5,'BRL'::text,NO,text,null,null,null,null,null,null,null,null,null,null
cp,plans,is_active,6,true,NO,boolean,null,null,null,null,null,null,null,null,null,null
cp,plans,sort_order,7,100,NO,integer,null,32,0,null,null,null,null,null,null,null
cp,plans,metadata,8,'{}'::jsonb,YES,jsonb,null,null,null,null,null,null,null,null,null,null
cp,subscription_addon_items,id,1,gen_random_uuid(),NO,uuid,null,null,null,PRIMARY KEY,subscription_addon_items_pkey,id,cp,subscription_addon_items,id,null
cp,subscription_addon_items,subscription_id,2,null,YES,uuid,null,null,null,FOREIGN KEY,subscription_addon_items_subscription_id_fkey,subscription_id,cp,subscriptions,id,null
cp,subscription_addon_items,addon_id,3,null,YES,uuid,null,null,null,FOREIGN KEY,subscription_addon_items_addon_id_fkey,addon_id,cp,subscription_addons,id,null
cp,subscription_addon_items,quantity,4,1,YES,integer,null,32,0,null,null,null,null,null,null,null
cp,subscription_addon_items,unit_price,5,null,NO,numeric,null,10,2,null,null,null,null,null,null,null
cp,subscription_addon_items,total_price,6,null,NO,numeric,null,10,2,null,null,null,null,null,null,null
cp,subscription_addon_items,started_at,7,now(),NO,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
cp,subscription_addon_items,ends_at,8,null,YES,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
cp,subscription_addon_items,metadata,9,'{}'::jsonb,YES,jsonb,null,null,null,null,null,null,null,null,null,null
cp,subscription_addon_items,created_at,10,now(),NO,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
cp,subscription_addon_items,updated_at,11,now(),NO,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
cp,subscription_addons,id,1,gen_random_uuid(),NO,uuid,null,null,null,PRIMARY KEY,subscription_addons_pkey,id,cp,subscription_addons,id,null
cp,subscription_addons,name,2,null,NO,text,null,null,null,null,null,null,null,null,null,null
cp,subscription_addons,description,3,null,YES,text,null,null,null,null,null,null,null,null,null,null
cp,subscription_addons,type,4,null,NO,text,null,null,null,null,null,null,null,null,null,null
cp,subscription_addons,price,5,null,NO,numeric,null,10,2,null,null,null,null,null,null,null
cp,subscription_addons,billing_cycle,6,'monthly'::billing_cycle,NO,USER-DEFINED,null,null,null,null,null,null,null,null,null,null
cp,subscription_addons,is_public,7,true,YES,boolean,null,null,null,null,null,null,null,null,null,null
cp,subscription_addons,metadata,8,'{}'::jsonb,YES,jsonb,null,null,null,null,null,null,null,null,null,null
cp,subscription_addons,created_at,9,now(),NO,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
cp,subscription_addons,updated_at,10,now(),NO,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
cp,subscription_plans,id,1,gen_random_uuid(),NO,uuid,null,null,null,PRIMARY KEY,subscription_plans_pkey,id,cp,subscription_plans,id,null
cp,subscription_plans,name,2,null,NO,text,null,null,null,null,null,null,null,null,null,null
cp,subscription_plans,slug,3,null,NO,text,null,null,null,UNIQUE,subscription_plans_slug_key,slug,cp,subscription_plans,slug,null
cp,subscription_plans,description,4,null,YES,text,null,null,null,null,null,null,null,null,null,null
cp,subscription_plans,is_public,5,true,YES,boolean,null,null,null,null,null,null,null,null,null,null
cp,subscription_plans,is_custom,6,false,YES,boolean,null,null,null,null,null,null,null,null,null,null
cp,subscription_plans,sort_order,7,0,YES,integer,null,32,0,null,null,null,null,null,null,null
cp,subscription_plans,monthly_price,8,null,YES,numeric,null,10,2,null,null,null,null,null,null,null
cp,subscription_plans,quarterly_price,9,null,YES,numeric,null,10,2,null,null,null,null,null,null,null
cp,subscription_plans,yearly_price,10,null,YES,numeric,null,10,2,null,null,null,null,null,null,null
cp,subscription_plans,setup_fee,11,0,YES,numeric,null,10,2,null,null,null,null,null,null,null
cp,subscription_plans,trial_days,12,0,YES,integer,null,32,0,null,null,null,null,null,null,null
cp,subscription_plans,features,13,"'{""users"": 5, ""api_access"": false, ""storage_gb"": 10, ""white_label"": false, ""custom_domain"": false, ""priority_support"": false, ""api_requests_per_day"": 1000}'::jsonb",NO,jsonb,null,null,null,null,null,null,null,null,null,null
cp,subscription_plans,modules,14,"'{""crm"": false, ""core"": true, ""visa"": false, ""billing"": false, ""support"": false}'::jsonb",NO,jsonb,null,null,null,null,null,null,null,null,null,null
cp,subscription_plans,metadata,15,'{}'::jsonb,YES,jsonb,null,null,null,null,null,null,null,null,null,null
cp,subscription_plans,created_at,16,now(),NO,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
cp,subscription_plans,updated_at,17,now(),NO,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
cp,subscriptions,id,1,gen_random_uuid(),NO,uuid,null,null,null,PRIMARY KEY,subscriptions_pkey,id,cp,subscriptions,id,null
cp,subscriptions,tenant_id,2,null,NO,uuid,null,null,null,FOREIGN KEY,subscriptions_tenant_id_fkey,tenant_id,cp,tenants,id,null
cp,subscriptions,plan_id,3,null,NO,uuid,null,null,null,FOREIGN KEY,subscriptions_plan_id_fkey,plan_id,cp,plans,id,null
cp,subscriptions,status,4,'active'::text,NO,text,null,null,null,null,null,null,null,null,null,null
cp,subscriptions,current_period_start,5,null,YES,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
cp,subscriptions,current_period_end,6,null,YES,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
cp,subscriptions,stripe_subscription_id,7,null,YES,text,null,null,null,null,null,null,null,null,null,null
cp,subscriptions,created_at,8,now(),NO,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
cp,support_events,id,1,gen_random_uuid(),NO,uuid,null,null,null,PRIMARY KEY,support_events_pkey,id,cp,support_events,id,null
cp,support_events,tenant_id,2,null,NO,uuid,null,null,null,FOREIGN KEY,support_events_tenant_id_fkey,tenant_id,cp,tenants,id,null
cp,support_events,ticket_id,3,null,NO,uuid,null,null,null,FOREIGN KEY,support_events_ticket_id_fkey,ticket_id,cp,support_tickets,id,null
cp,support_events,type,4,null,NO,text,null,null,null,null,null,null,null,null,null,null
cp,support_events,actor_id,5,null,YES,uuid,null,null,null,FOREIGN KEY,support_events_actor_id_fkey,actor_id,null,null,null,null
cp,support_events,metadata,6,'{}'::jsonb,NO,jsonb,null,null,null,null,null,null,null,null,null,null
cp,support_events,created_at,7,now(),NO,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
cp,support_messages,id,1,gen_random_uuid(),NO,uuid,null,null,null,PRIMARY KEY,support_messages_pkey,id,cp,support_messages,id,null
cp,support_messages,tenant_id,2,null,NO,uuid,null,null,null,FOREIGN KEY,support_messages_tenant_id_fkey,tenant_id,cp,tenants,id,null
cp,support_messages,ticket_id,3,null,NO,uuid,null,null,null,FOREIGN KEY,support_messages_ticket_id_fkey,ticket_id,cp,support_tickets,id,null
cp,support_messages,sender_id,4,null,YES,uuid,null,null,null,FOREIGN KEY,support_messages_sender_id_fkey,sender_id,null,null,null,null
cp,support_messages,sender_role,5,null,YES,text,null,null,null,null,null,null,null,null,null,null
cp,support_messages,body,6,null,NO,text,null,null,null,null,null,null,null,null,null,null
cp,support_messages,attachments,7,'[]'::jsonb,NO,jsonb,null,null,null,null,null,null,null,null,null,null
cp,support_messages,internal,8,false,NO,boolean,null,null,null,null,null,null,null,null,null,null
cp,support_messages,created_at,9,now(),NO,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
cp,support_sla,ticket_id,1,null,NO,uuid,null,null,null,FOREIGN KEY,support_sla_ticket_id_fkey,ticket_id,cp,support_tickets,id,null
cp,support_sla,ticket_id,1,null,NO,uuid,null,null,null,PRIMARY KEY,support_sla_pkey,ticket_id,cp,support_sla,ticket_id,null
cp,support_sla,tenant_id,2,null,NO,uuid,null,null,null,null,null,null,null,null,null,null
cp,support_sla,policy,3,null,YES,text,null,null,null,null,null,null,null,null,null,null
cp,support_sla,target_at,4,null,YES,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
cp,support_sla,breached_at,5,null,YES,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
cp,support_sla,resolved_at,6,null,YES,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
cp,support_sla,created_at,7,now(),NO,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
cp,support_tickets,id,1,gen_random_uuid(),NO,uuid,null,null,null,PRIMARY KEY,support_tickets_pkey,id,cp,support_tickets,id,null
cp,support_tickets,tenant_id,2,null,NO,uuid,null,null,null,FOREIGN KEY,support_tickets_tenant_id_fkey,tenant_id,cp,tenants,id,null
cp,support_tickets,subject,3,null,NO,text,null,null,null,null,null,null,null,null,null,null
cp,support_tickets,summary,4,null,YES,text,null,null,null,null,null,null,null,null,null,null
cp,support_tickets,status,5,'open'::text,NO,text,null,null,null,null,null,null,null,null,null,null
cp,support_tickets,priority,6,'normal'::text,NO,text,null,null,null,null,null,null,null,null,null,null
cp,support_tickets,channel,7,null,YES,text,null,null,null,null,null,null,null,null,null,null
cp,support_tickets,requester_id,8,null,YES,uuid,null,null,null,FOREIGN KEY,support_tickets_requester_id_fkey,requester_id,null,null,null,null
cp,support_tickets,requester_email,9,null,YES,text,null,null,null,null,null,null,null,null,null,null
cp,support_tickets,assigned_to,10,null,YES,uuid,null,null,null,FOREIGN KEY,support_tickets_assigned_to_fkey,assigned_to,null,null,null,null
cp,support_tickets,tags,11,'{}'::text[],NO,ARRAY,null,null,null,null,null,null,null,null,null,null
cp,support_tickets,first_response_at,12,null,YES,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
cp,support_tickets,last_message_at,13,null,YES,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
cp,support_tickets,closed_at,14,null,YES,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
cp,support_tickets,created_at,15,now(),NO,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
cp,support_tickets,updated_at,16,now(),NO,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
cp,system_events,id,1,nextval('cp.system_events_id_seq'::regclass),NO,bigint,null,64,0,PRIMARY KEY,system_events_pkey,id,cp,system_events,id,null
cp,system_events,actor_user_id,2,null,YES,uuid,null,null,null,null,null,null,null,null,null,null
cp,system_events,tenant_id,3,null,YES,uuid,null,null,null,FOREIGN KEY,system_events_tenant_fkey,tenant_id,cp,tenants,id,null
cp,system_events,type,4,null,NO,text,null,null,null,null,null,null,null,null,null,null
cp,system_events,message,5,null,YES,text,null,null,null,null,null,null,null,null,null,null
cp,system_events,data,6,'{}'::jsonb,YES,jsonb,null,null,null,null,null,null,null,null,null,null
cp,system_events,created_at,7,now(),NO,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
cp,tasks,id,1,gen_random_uuid(),NO,uuid,null,null,null,PRIMARY KEY,tasks_pkey,id,cp,tasks,id,null
cp,tasks,tenant_id,2,null,YES,uuid,null,null,null,FOREIGN KEY,tasks_tenant_id_fkey,tenant_id,cp,tenants,id,null
cp,tasks,title,3,null,NO,text,null,null,null,null,null,null,null,null,null,null
cp,tasks,status,4,'aberta'::text,YES,text,null,null,null,null,null,null,null,null,null,null
cp,tasks,due_date,5,null,YES,date,null,null,null,null,null,null,null,null,null,null
cp,tasks,assigned_to,6,null,YES,uuid,null,null,null,null,null,null,null,null,null,null
cp,tasks,entity_type,7,null,YES,text,null,null,null,null,null,null,null,null,null,null
cp,tasks,entity_id,8,null,YES,uuid,null,null,null,null,null,null,null,null,null,null
cp,tasks,created_at,9,now(),NO,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
cp,tasks,updated_at,10,now(),NO,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
cp,tenant_modules,tenant_id,1,null,NO,uuid,null,null,null,PRIMARY KEY,tenant_modules_pkey,tenant_id,cp,tenant_modules,module_id,null
cp,tenant_modules,tenant_id,1,null,NO,uuid,null,null,null,PRIMARY KEY,tenant_modules_pkey,tenant_id,cp,tenant_modules,tenant_id,null
cp,tenant_modules,tenant_id,1,null,NO,uuid,null,null,null,FOREIGN KEY,tenant_modules_tenant_id_fkey,tenant_id,cp,tenants,id,null
cp,tenant_modules,tenant_id,1,null,NO,uuid,null,null,null,FOREIGN KEY,tenant_modules_tenant_fkey,tenant_id,cp,tenants,id,null
cp,tenant_modules,module_id,2,null,NO,uuid,null,null,null,PRIMARY KEY,tenant_modules_pkey,module_id,cp,tenant_modules,tenant_id,null
cp,tenant_modules,module_id,2,null,NO,uuid,null,null,null,FOREIGN KEY,tenant_modules_module_fkey,module_id,cp,modules_registry,id,null
cp,tenant_modules,module_id,2,null,NO,uuid,null,null,null,FOREIGN KEY,tenant_modules_module_id_fkey,module_id,cp,modules_registry,id,null
cp,tenant_modules,module_id,2,null,NO,uuid,null,null,null,PRIMARY KEY,tenant_modules_pkey,module_id,cp,tenant_modules,module_id,null
cp,tenant_modules,enabled,3,true,NO,boolean,null,null,null,null,null,null,null,null,null,null
cp,tenant_modules,metadata,4,'{}'::jsonb,YES,jsonb,null,null,null,null,null,null,null,null,null,null
cp,tenant_plan,id,1,gen_random_uuid(),NO,uuid,null,null,null,PRIMARY KEY,tenant_plan_pkey,id,cp,tenant_plan,id,null
cp,tenant_plan,tenant_id,2,null,NO,uuid,null,null,null,FOREIGN KEY,tenant_plan_tenant_fkey,tenant_id,cp,tenants,id,null
cp,tenant_plan,tenant_id,2,null,NO,uuid,null,null,null,FOREIGN KEY,tenant_plan_tenant_id_fkey,tenant_id,cp,tenants,id,null
cp,tenant_plan,plan_id,3,null,NO,uuid,null,null,null,FOREIGN KEY,tenant_plan_plan_fkey,plan_id,cp,plans,id,null
cp,tenant_plan,plan_id,3,null,NO,uuid,null,null,null,FOREIGN KEY,tenant_plan_plan_id_fkey,plan_id,cp,plans,id,null
cp,tenant_plan,starts_at,4,now(),NO,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
cp,tenant_plan,ends_at,5,null,YES,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
cp,tenant_plan,auto_renew,6,true,NO,boolean,null,null,null,null,null,null,null,null,null,null
cp,tenant_plan,status,7,'active'::text,NO,text,null,null,null,null,null,null,null,null,null,null
cp,tenant_plan,metadata,8,'{}'::jsonb,YES,jsonb,null,null,null,null,null,null,null,null,null,null
cp,tenant_settings,tenant_id,1,null,NO,uuid,null,null,null,FOREIGN KEY,tenant_settings_tenant_fkey,tenant_id,cp,tenants,id,null
cp,tenant_settings,tenant_id,1,null,NO,uuid,null,null,null,PRIMARY KEY,tenant_settings_pkey,tenant_id,cp,tenant_settings,tenant_id,null
cp,tenant_settings,tenant_id,1,null,NO,uuid,null,null,null,FOREIGN KEY,tenant_settings_tenant_id_fkey,tenant_id,cp,tenants,id,null
cp,tenant_settings,locale,2,'pt-BR'::text,YES,text,null,null,null,null,null,null,null,null,null,null
cp,tenant_settings,timezone,3,'America/Sao_Paulo'::text,YES,text,null,null,null,null,null,null,null,null,null,null
cp,tenant_settings,color_primary,4,'#5053c4'::text,YES,text,null,null,null,null,null,null,null,null,null,null
cp,tenant_settings,logo_url,5,null,YES,text,null,null,null,null,null,null,null,null,null,null
cp,tenant_settings,metadata,6,'{}'::jsonb,YES,jsonb,null,null,null,null,null,null,null,null,null,null
cp,tenant_settings,created_at,7,now(),NO,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
cp,tenant_settings,updated_at,8,now(),NO,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
cp,tenants,id,1,gen_random_uuid(),NO,uuid,null,null,null,PRIMARY KEY,tenants_pkey,id,cp,tenants,id,null
cp,tenants,name,2,null,NO,text,null,null,null,null,null,null,null,null,null,null
cp,tenants,slug,3,null,NO,text,null,null,null,UNIQUE,tenants_slug_key,slug,cp,tenants,slug,null
cp,tenants,status,4,'provisioning'::text,NO,text,null,null,null,null,null,null,null,null,null,null
cp,tenants,created_at,5,now(),NO,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
cp,tenants,updated_at,6,now(),NO,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
cp,tenants,plan,7,'free'::text,YES,text,null,null,null,null,null,null,null,null,null,null
cp,tenants,billing_email,8,null,YES,text,null,null,null,null,null,null,null,null,null,null
cp,tenants,next_invoice_date,9,null,YES,date,null,null,null,null,null,null,null,null,null,null
cp,tenants,notes,10,null,YES,text,null,null,null,null,null,null,null,null,null,null
cp,usage_counters,id,1,nextval('cp.usage_counters_id_seq'::regclass),NO,bigint,null,64,0,PRIMARY KEY,usage_counters_pkey,id,cp,usage_counters,id,null
cp,usage_counters,tenant_id,2,null,NO,uuid,null,null,null,FOREIGN KEY,usage_counters_tenant_id_fkey,tenant_id,cp,tenants,id,null
cp,usage_counters,tenant_id,2,null,NO,uuid,null,null,null,UNIQUE,usage_counters_tenant_id_period_start_metric_key,tenant_id,cp,usage_counters,period_start,null
